"content_id","datetime","day_of_week","time_of_day","content_type","reaction_type","sentiment","category","score"
"d03efe68-5986-48c4-8767-93b8f5881004","2021-03-16 01:35:04","Tuesday  ","Morning","GIF","adore","positive","animals",72
"d03efe68-5986-48c4-8767-93b8f5881004","2020-11-13 05:25:12","Friday   ","Morning","GIF","adore","positive","animals",72
"760e026f-8373-4aa4-acb5-03eb102fc733","2020-11-10 20:48:21","Tuesday  ","Night","audio","adore","positive","food",72
"760e026f-8373-4aa4-acb5-03eb102fc733","2021-01-18 07:02:40","Monday   ","Morning","audio","adore","positive","food",72
"a7a7c909-15cb-4719-835b-cc9f835feb50","2020-08-10 01:01:19","Monday   ","Morning","GIF","adore","positive","animals",72
"e96d9fcb-b5be-4382-b809-6315dbe6f89a","2021-03-27 03:02:51","Saturday ","Morning","photo","adore","positive","tennis",72
"e96d9fcb-b5be-4382-b809-6315dbe6f89a","2021-04-02 11:07:20","Friday   ","Morning","photo","adore","positive","tennis",72
"e96d9fcb-b5be-4382-b809-6315dbe6f89a","2021-03-03 21:10:44","Wednesday","Night","photo","adore","positive","tennis",72
"e611ee64-7ada-428d-aa37-94c8c0782a91","2020-08-05 01:34:46","Wednesday","Morning","GIF","adore","positive","cooking",72
"6fc7f722-0a93-4420-8376-09d6536ecef8","2021-04-18 18:41:59","Sunday   ","Night","GIF","adore","positive","fitness",72
"6fc7f722-0a93-4420-8376-09d6536ecef8","2020-07-09 20:40:17","Thursday ","Night","GIF","adore","positive","fitness",72
"6fc7f722-0a93-4420-8376-09d6536ecef8","2020-07-05 06:23:49","Sunday   ","Morning","GIF","adore","positive","fitness",72
"962e5969-cd65-4670-a2ae-b0266908426b","2021-05-10 11:20:54","Monday   ","Morning","GIF","adore","positive","studying",72
"962e5969-cd65-4670-a2ae-b0266908426b","2021-05-24 08:23:11","Monday   ","Morning","GIF","adore","positive","studying",72
"ecbba40a-93f2-470a-b565-938f61f527a7","2020-12-20 10:19:10","Sunday   ","Morning","audio","adore","positive","public speaking",72
"e3c37598-5a41-471c-a65b-e0e1bef2f3ec","2020-08-24 15:24:17","Monday   ","Afternoon","audio","adore","positive","tennis",72
"e3c37598-5a41-471c-a65b-e0e1bef2f3ec","2020-10-03 10:22:04","Saturday ","Morning","audio","adore","positive","tennis",72
"e3c37598-5a41-471c-a65b-e0e1bef2f3ec","2021-02-04 21:42:15","Thursday ","Night","audio","adore","positive","tennis",72
"da8f7258-6757-4a7e-892e-a16b925ef83b","2020-11-19 06:28:53","Thursday ","Morning","photo","adore","positive","cooking",72
"5c38166c-8305-4227-ad54-bad36df2a57a","2021-03-26 08:13:01","Friday   ","Morning","video","adore","positive","fitness",72
"5c38166c-8305-4227-ad54-bad36df2a57a","2020-12-30 06:43:46","Wednesday","Morning","video","adore","positive","fitness",72
"5c38166c-8305-4227-ad54-bad36df2a57a","2020-12-01 23:51:26","Tuesday  ","Night","video","adore","positive","fitness",72
"ac120787-f331-497f-8733-7cd63dfd36b6","2020-12-28 05:20:29","Monday   ","Morning","GIF","adore","positive","culture",72
"ac120787-f331-497f-8733-7cd63dfd36b6","2020-08-29 23:27:21","Saturday ","Night","GIF","adore","positive","culture",72
"ac120787-f331-497f-8733-7cd63dfd36b6","2021-04-29 00:14:03","Thursday ","Morning","GIF","adore","positive","culture",72
"ac120787-f331-497f-8733-7cd63dfd36b6","2021-05-07 22:44:33","Friday   ","Night","GIF","adore","positive","culture",72
"ac120787-f331-497f-8733-7cd63dfd36b6","2021-02-22 22:28:24","Monday   ","Night","GIF","adore","positive","culture",72
"2363df47-ee8b-433d-bbfc-34d5ac57e2aa","2020-12-19 07:37:26","Saturday ","Morning","audio","adore","positive","travel",72
"35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8","2021-05-10 13:57:16","Monday   ","Afternoon","photo","adore","positive","studying",72
"35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8","2020-08-09 15:12:43","Sunday   ","Afternoon","photo","adore","positive","studying",72
"35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8","2021-02-02 16:00:13","Tuesday  ","Afternoon","photo","adore","positive","studying",72
"8f12f846-7528-4516-aa7c-f937d868c904","2020-10-16 18:12:43","Friday   ","Night","GIF","adore","positive","culture",72
"b50871e0-183e-4a1d-884b-f20fb271041b","2020-08-12 07:05:16","Wednesday","Morning","photo","adore","positive","cooking",72
"b50871e0-183e-4a1d-884b-f20fb271041b","2021-01-13 13:05:46","Wednesday","Afternoon","photo","adore","positive","cooking",72
"72878c11-38cc-4442-bc81-7eeef47c531c","2020-09-15 23:40:19","Tuesday  ","Night","GIF","adore","positive","animals",72
"72878c11-38cc-4442-bc81-7eeef47c531c","2021-05-10 05:36:57","Monday   ","Morning","GIF","adore","positive","animals",72
"bb3901bd-a3d9-4f45-8b0c-0548c36385d2","2020-07-16 03:49:54","Thursday ","Morning","audio","adore","positive","fitness",72
"bb3901bd-a3d9-4f45-8b0c-0548c36385d2","2021-01-04 12:58:20","Monday   ","Afternoon","audio","adore","positive","fitness",72
"bb3901bd-a3d9-4f45-8b0c-0548c36385d2","2020-07-14 01:18:14","Tuesday  ","Morning","audio","adore","positive","fitness",72
"59bb59ce-776b-4d28-85ee-c0d71c690b6a","2020-08-24 14:58:10","Monday   ","Afternoon","audio","adore","positive","animals",72
"59bb59ce-776b-4d28-85ee-c0d71c690b6a","2021-01-11 03:34:53","Monday   ","Morning","audio","adore","positive","animals",72
"59bb59ce-776b-4d28-85ee-c0d71c690b6a","2021-01-17 01:40:43","Sunday   ","Morning","audio","adore","positive","animals",72
"59bb59ce-776b-4d28-85ee-c0d71c690b6a","2020-08-15 15:27:53","Saturday ","Afternoon","audio","adore","positive","animals",72
"2240bbde-db67-4d73-b885-f0117b4b2080","2021-01-14 19:28:43","Thursday ","Night","video","adore","positive","food",72
"2240bbde-db67-4d73-b885-f0117b4b2080","2021-06-10 14:11:45","Thursday ","Afternoon","video","adore","positive","food",72
"2240bbde-db67-4d73-b885-f0117b4b2080","2020-11-21 08:10:52","Saturday ","Morning","video","adore","positive","food",72
"70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6","2021-06-06 17:48:38","Sunday   ","Afternoon","video","adore","positive","cooking",72
"70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6","2020-10-24 07:10:43","Saturday ","Morning","video","adore","positive","cooking",72
"70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6","2020-09-01 04:38:58","Tuesday  ","Morning","video","adore","positive","cooking",72
"70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6","2020-09-09 05:02:03","Wednesday","Morning","video","adore","positive","cooking",72
"c7b02507-18a2-4169-91f1-4fc727c8bc03","2020-12-22 20:43:56","Tuesday  ","Night","GIF","adore","positive","dogs",72
"c7b02507-18a2-4169-91f1-4fc727c8bc03","2020-07-24 06:24:18","Friday   ","Morning","GIF","adore","positive","dogs",72
"c7b02507-18a2-4169-91f1-4fc727c8bc03","2021-04-09 16:19:25","Friday   ","Afternoon","GIF","adore","positive","dogs",72
"c7b02507-18a2-4169-91f1-4fc727c8bc03","2020-08-18 08:58:14","Tuesday  ","Morning","GIF","adore","positive","dogs",72
"b4c71928-99f0-4f1e-bdff-3d99c16113ac","2021-03-14 03:39:06","Sunday   ","Morning","video","adore","positive","travel",72
"3926740f-e4f7-4229-9aad-e435149d0d2f","2020-07-28 11:30:31","Tuesday  ","Morning","photo","adore","positive","science",72
"19179d57-4950-4a98-87fa-98f824551a6f","2020-09-12 17:59:03","Saturday ","Afternoon","photo","adore","positive","education",72
"19179d57-4950-4a98-87fa-98f824551a6f","2020-06-18 15:31:47","Thursday ","Afternoon","photo","adore","positive","education",72
"94be0dfb-a23a-4426-9c3c-e4db1fd914b5","2021-03-05 12:20:29","Friday   ","Afternoon","video","adore","positive","public speaking",72
"94be0dfb-a23a-4426-9c3c-e4db1fd914b5","2021-01-24 21:43:53","Sunday   ","Night","video","adore","positive","public speaking",72
"25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad","2021-02-17 11:34:57","Wednesday","Morning","photo","adore","positive","veganism",72
"25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad","2020-07-22 09:05:29","Wednesday","Morning","photo","adore","positive","veganism",72
"25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad","2020-06-25 17:21:28","Thursday ","Afternoon","photo","adore","positive","veganism",72
"56df8914-9d42-434d-9612-6bb518dd641e","2020-09-10 08:49:20","Thursday ","Morning","video","adore","positive","fitness",72
"7fe36d94-8867-4719-9c62-60b077cf5973","2021-02-06 16:09:33","Saturday ","Afternoon","photo","adore","positive","travel",72
"7fe36d94-8867-4719-9c62-60b077cf5973","2020-12-04 15:51:43","Friday   ","Afternoon","photo","adore","positive","travel",72
"7fe36d94-8867-4719-9c62-60b077cf5973","2020-11-16 10:46:01","Monday   ","Morning","photo","adore","positive","travel",72
"7fe36d94-8867-4719-9c62-60b077cf5973","2020-10-07 22:55:22","Wednesday","Night","photo","adore","positive","travel",72
"5b379d75-649b-426f-b420-4e0b6e4a0e3d","2020-09-10 01:46:07","Thursday ","Morning","video","adore","positive","soccer",72
"a3e93c2d-7fb4-4881-994d-ee20ad564924","2020-08-10 10:44:10","Monday   ","Morning","video","adore","positive","public speaking",72
"a3e93c2d-7fb4-4881-994d-ee20ad564924","2021-04-17 18:03:51","Saturday ","Night","video","adore","positive","public speaking",72
"45752c15-a54c-4b0d-8fe3-f39c40f6c8d9","2021-02-02 08:55:52","Tuesday  ","Morning","photo","adore","positive","education",72
"45752c15-a54c-4b0d-8fe3-f39c40f6c8d9","2021-05-01 23:22:30","Saturday ","Night","photo","adore","positive","education",72
"45752c15-a54c-4b0d-8fe3-f39c40f6c8d9","2020-11-13 16:47:20","Friday   ","Afternoon","photo","adore","positive","education",72
"062cbf2f-fc22-4357-8890-63e7f13fcd37","2021-01-04 05:58:19","Monday   ","Morning","audio","adore","positive","education",72
"0e2169f4-b881-42d0-b99c-034b32f83504","2020-11-06 05:32:12","Friday   ","Morning","GIF","adore","positive","food",72
"0e2169f4-b881-42d0-b99c-034b32f83504","2021-01-31 21:37:23","Sunday   ","Night","GIF","adore","positive","food",72
"0e2169f4-b881-42d0-b99c-034b32f83504","2021-02-04 21:09:25","Thursday ","Night","GIF","adore","positive","food",72
"350e0d40-e036-459c-9cbe-73e003c33cfa","2020-10-19 15:33:26","Monday   ","Afternoon","photo","adore","positive","technology",72
"350e0d40-e036-459c-9cbe-73e003c33cfa","2020-09-24 19:09:49","Thursday ","Night","photo","adore","positive","technology",72
"350e0d40-e036-459c-9cbe-73e003c33cfa","2020-12-26 21:42:06","Saturday ","Night","photo","adore","positive","technology",72
"350e0d40-e036-459c-9cbe-73e003c33cfa","2021-01-22 09:50:26","Friday   ","Morning","photo","adore","positive","technology",72
"350e0d40-e036-459c-9cbe-73e003c33cfa","2020-11-05 22:02:14","Thursday ","Night","photo","adore","positive","technology",72
"a3d563e1-c7a6-4367-9195-cddc36863735","2020-06-19 00:16:15","Friday   ","Morning","audio","adore","positive","healthy eating",72
"18a07663-ba3c-4ff9-94d3-bd533aa853c2","2021-04-29 15:44:09","Thursday ","Afternoon","audio","adore","positive","veganism",72
"18a07663-ba3c-4ff9-94d3-bd533aa853c2","2021-01-28 11:30:09","Thursday ","Morning","audio","adore","positive","veganism",72
"18a07663-ba3c-4ff9-94d3-bd533aa853c2","2021-02-07 10:09:43","Sunday   ","Morning","audio","adore","positive","veganism",72
"18a07663-ba3c-4ff9-94d3-bd533aa853c2","2020-09-16 06:21:59","Wednesday","Morning","audio","adore","positive","veganism",72
"3dc03a86-f481-42fa-bf43-a7bcf3b6572e","2021-04-25 21:06:06","Sunday   ","Night","audio","adore","positive","fitness",72
"a0606e08-1798-44f5-a575-28e82f79dfe3","2020-06-23 22:55:28","Tuesday  ","Night","video","adore","positive","veganism",72
"bb9dcde7-55bb-4fb8-b349-caa58fb08823","2021-03-16 04:01:05","Tuesday  ","Morning","GIF","adore","positive","healthy eating",72
"bb9dcde7-55bb-4fb8-b349-caa58fb08823","2020-08-20 21:14:00","Thursday ","Night","GIF","adore","positive","healthy eating",72
"bb9dcde7-55bb-4fb8-b349-caa58fb08823","2020-06-23 12:44:50","Tuesday  ","Afternoon","GIF","adore","positive","healthy eating",72
"96209724-37a8-475b-b80a-03e96a7c33b1","2021-03-28 19:25:02","Sunday   ","Night","GIF","adore","positive","fitness",72
"96209724-37a8-475b-b80a-03e96a7c33b1","2020-07-25 15:40:42","Saturday ","Afternoon","GIF","adore","positive","fitness",72
"96209724-37a8-475b-b80a-03e96a7c33b1","2021-06-03 11:11:46","Thursday ","Morning","GIF","adore","positive","fitness",72
"b1c49557-0623-4fb2-8f22-1453286fedad","2020-06-28 13:11:21","Sunday   ","Afternoon","video","adore","positive","healthy eating",72
"b1c49557-0623-4fb2-8f22-1453286fedad","2021-05-09 20:09:22","Sunday   ","Night","video","adore","positive","healthy eating",72
"b1c49557-0623-4fb2-8f22-1453286fedad","2020-11-24 03:59:40","Tuesday  ","Morning","video","adore","positive","healthy eating",72
"b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc","2020-06-23 07:48:02","Tuesday  ","Morning","audio","adore","positive","studying",72
"75747dd7-8dad-4f2f-9209-62765223f3af","2020-10-25 20:10:54","Sunday   ","Night","photo","adore","positive","fitness",72
"75747dd7-8dad-4f2f-9209-62765223f3af","2021-05-13 21:54:27","Thursday ","Night","photo","adore","positive","fitness",72
"75747dd7-8dad-4f2f-9209-62765223f3af","2020-07-07 22:01:59","Tuesday  ","Night","photo","adore","positive","fitness",72
"75747dd7-8dad-4f2f-9209-62765223f3af","2021-05-21 18:13:56","Friday   ","Night","photo","adore","positive","fitness",72
"75747dd7-8dad-4f2f-9209-62765223f3af","2020-08-03 21:31:51","Monday   ","Night","photo","adore","positive","fitness",72
"d029d393-b80b-4a56-9450-7645ee42da07","2020-09-29 15:42:40","Tuesday  ","Afternoon","video","adore","positive","healthy eating",72
"d029d393-b80b-4a56-9450-7645ee42da07","2020-11-26 20:31:01","Thursday ","Night","video","adore","positive","healthy eating",72
"30c8a141-2c2e-4272-8854-ff5673509652","2020-08-03 19:21:36","Monday   ","Night","audio","adore","positive","culture",72
"30c8a141-2c2e-4272-8854-ff5673509652","2021-01-03 20:32:57","Sunday   ","Night","audio","adore","positive","culture",72
"3e64dfe3-e832-4352-a170-9806f64ac507","2020-06-20 17:24:37","Saturday ","Afternoon","audio","adore","positive","healthy eating",72
"1987b43d-bcb9-4ab0-8634-ef3623928e94","2020-06-29 06:13:27","Monday   ","Morning","photo","adore","positive","education",72
"1987b43d-bcb9-4ab0-8634-ef3623928e94","2020-11-29 17:08:28","Sunday   ","Afternoon","photo","adore","positive","education",72
"1987b43d-bcb9-4ab0-8634-ef3623928e94","2021-04-15 12:14:57","Thursday ","Afternoon","photo","adore","positive","education",72
"909cbb46-9789-4e9d-9148-890e5c44a9e2","2020-11-20 23:32:43","Friday   ","Night","audio","adore","positive","animals",72
"839d117b-c764-4930-99f2-a6e4d1b47790","2021-01-12 21:50:40","Tuesday  ","Night","GIF","adore","positive","cooking",72
"839d117b-c764-4930-99f2-a6e4d1b47790","2021-05-24 21:14:46","Monday   ","Night","GIF","adore","positive","cooking",72
"8ef185a2-8910-41f5-a109-95c925ebffa0","2020-11-10 17:20:16","Tuesday  ","Afternoon","photo","adore","positive","public speaking",72
"8ef185a2-8910-41f5-a109-95c925ebffa0","2020-09-07 23:57:02","Monday   ","Night","photo","adore","positive","public speaking",72
"ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1","2020-12-17 23:46:00","Thursday ","Night","GIF","adore","positive","education",72
"ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1","2020-08-29 18:57:06","Saturday ","Night","GIF","adore","positive","education",72
"429632b9-88c0-4163-a7ed-4272a04f7838","2020-09-16 12:31:27","Wednesday","Afternoon","audio","adore","positive","animals",72
"c9ab41d2-5728-4d94-b16a-1e9b7af9b21d","2020-08-11 14:40:07","Tuesday  ","Afternoon","GIF","adore","positive","veganism",72
"c9ab41d2-5728-4d94-b16a-1e9b7af9b21d","2020-12-23 07:50:30","Wednesday","Morning","GIF","adore","positive","veganism",72
"c9ab41d2-5728-4d94-b16a-1e9b7af9b21d","2020-11-22 21:51:12","Sunday   ","Night","GIF","adore","positive","veganism",72
"c9ab41d2-5728-4d94-b16a-1e9b7af9b21d","2020-07-13 22:31:53","Monday   ","Night","GIF","adore","positive","veganism",72
"a429d355-8983-40a4-aa2b-c3f47acd5499","2020-12-20 15:29:44","Sunday   ","Afternoon","photo","adore","positive","veganism",72
"a429d355-8983-40a4-aa2b-c3f47acd5499","2020-12-25 23:55:08","Friday   ","Night","photo","adore","positive","veganism",72
"58059956-4cde-4671-9baf-904851731540","2021-01-12 11:08:47","Tuesday  ","Morning","audio","adore","positive","education",72
"8b51c05c-a8a2-4a6c-b031-165fb7bac840","2021-06-01 09:20:49","Tuesday  ","Morning","video","adore","positive","dogs",72
"323c35ed-081f-4efd-8bd6-ce5208ceb0ed","2021-04-28 22:10:54","Wednesday","Night","GIF","adore","positive","animals",72
"323c35ed-081f-4efd-8bd6-ce5208ceb0ed","2021-06-15 06:59:33","Tuesday  ","Morning","GIF","adore","positive","animals",72
"323c35ed-081f-4efd-8bd6-ce5208ceb0ed","2020-07-07 03:00:35","Tuesday  ","Morning","GIF","adore","positive","animals",72
"05776481-7b58-46d8-abf6-bf4de7831287","2020-10-31 12:35:29","Saturday ","Afternoon","audio","adore","positive","travel",72
"88d65e30-7ca0-4f32-a020-45c4cb3d9632","2021-05-23 21:28:38","Sunday   ","Night","audio","adore","positive","travel",72
"88d65e30-7ca0-4f32-a020-45c4cb3d9632","2020-09-11 11:34:25","Friday   ","Morning","audio","adore","positive","travel",72
"48a824bf-e495-4333-8acf-c800947ec2cd","2020-08-09 23:08:22","Sunday   ","Night","audio","adore","positive","soccer",72
"ff883828-a610-492d-8635-8a777eaad25f","2021-03-02 18:17:38","Tuesday  ","Night","photo","adore","positive","education",72
"ff883828-a610-492d-8635-8a777eaad25f","2020-10-27 00:54:40","Tuesday  ","Morning","photo","adore","positive","education",72
"57a8bb62-a264-42d4-a1b0-6e4c0f859a5e","2020-09-04 22:26:46","Friday   ","Night","audio","adore","positive","cooking",72
"57a8bb62-a264-42d4-a1b0-6e4c0f859a5e","2021-03-04 13:37:52","Thursday ","Afternoon","audio","adore","positive","cooking",72
"80d4bec9-6441-41a2-be74-0eec3e5317ef","2021-04-23 23:49:32","Friday   ","Night","video","adore","positive","tennis",72
"80d4bec9-6441-41a2-be74-0eec3e5317ef","2020-11-28 11:17:52","Saturday ","Morning","video","adore","positive","tennis",72
"80d4bec9-6441-41a2-be74-0eec3e5317ef","2020-07-20 08:46:19","Monday   ","Morning","video","adore","positive","tennis",72
"80d4bec9-6441-41a2-be74-0eec3e5317ef","2020-07-29 06:04:13","Wednesday","Morning","video","adore","positive","tennis",72
"229d5bad-c1e4-439c-8978-0efdcdfea4d1","2021-06-15 07:33:34","Tuesday  ","Morning","audio","adore","positive","food",72
"229d5bad-c1e4-439c-8978-0efdcdfea4d1","2021-02-13 12:31:32","Saturday ","Afternoon","audio","adore","positive","food",72
"d6d4ec49-4210-44de-9f90-c93dfbeed084","2021-05-13 17:02:07","Thursday ","Afternoon","video","adore","positive","tennis",72
"d6d4ec49-4210-44de-9f90-c93dfbeed084","2021-02-07 16:04:27","Sunday   ","Afternoon","video","adore","positive","tennis",72
"d6d4ec49-4210-44de-9f90-c93dfbeed084","2021-01-12 14:44:39","Tuesday  ","Afternoon","video","adore","positive","tennis",72
"496645a7-64f7-4c56-94f5-a71671cb262e","2021-05-24 17:19:56","Monday   ","Afternoon","GIF","adore","positive","dogs",72
"496645a7-64f7-4c56-94f5-a71671cb262e","2020-09-19 06:16:24","Saturday ","Morning","GIF","adore","positive","dogs",72
"496645a7-64f7-4c56-94f5-a71671cb262e","2021-02-09 12:20:29","Tuesday  ","Afternoon","GIF","adore","positive","dogs",72
"496645a7-64f7-4c56-94f5-a71671cb262e","2020-07-26 06:05:33","Sunday   ","Morning","GIF","adore","positive","dogs",72
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","2021-02-14 03:26:56","Sunday   ","Morning","video","adore","positive","food",72
"bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","2021-05-28 22:06:01","Friday   ","Night","video","adore","positive","food",72
"8bcb980c-6f36-484d-974f-30b3e8fcc251","2021-03-10 23:13:32","Wednesday","Night","photo","adore","positive","travel",72
"27ec2b21-a749-4181-b182-150a174fc277","2020-12-29 04:08:51","Tuesday  ","Morning","GIF","adore","positive","animals",72
"27ec2b21-a749-4181-b182-150a174fc277","2020-11-27 22:33:10","Friday   ","Night","GIF","adore","positive","animals",72
"d16d21cd-30c7-4b1e-b50c-aff5808fe816","2020-12-24 16:27:37","Thursday ","Afternoon","photo","adore","positive","fitness",72
"e6b61eab-6879-4618-b189-476f27f02fdd","2020-06-24 21:06:15","Wednesday","Night","audio","adore","positive","science",72
"e6b61eab-6879-4618-b189-476f27f02fdd","2021-05-01 22:39:10","Saturday ","Night","audio","adore","positive","science",72
"7d459555-a816-4d20-893c-a002e0a74ce3","2021-03-27 22:46:29","Saturday ","Night","audio","adore","positive","healthy eating",72
"f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb","2020-07-10 07:47:38","Friday   ","Morning","audio","adore","positive","studying",72
"f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb","2020-12-31 05:03:33","Thursday ","Morning","audio","adore","positive","studying",72
"f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb","2020-09-18 08:24:01","Friday   ","Morning","audio","adore","positive","studying",72
"f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb","2020-06-26 04:51:04","Friday   ","Morning","audio","adore","positive","studying",72
"ebdf5d36-9ecc-44d7-b641-d33805709452","2020-09-06 21:04:13","Sunday   ","Night","audio","adore","positive","cooking",72
"d0e55134-c60e-4a05-999c-d7697b4901f0","2020-10-04 06:38:29","Sunday   ","Morning","GIF","adore","positive","cooking",72
"d0e55134-c60e-4a05-999c-d7697b4901f0","2021-01-11 05:33:40","Monday   ","Morning","GIF","adore","positive","cooking",72
"d0e55134-c60e-4a05-999c-d7697b4901f0","2021-06-10 08:43:09","Thursday ","Morning","GIF","adore","positive","cooking",72
"7dc268e5-b50d-4280-82aa-e08af75a8a0a","2020-12-20 11:03:39","Sunday   ","Morning","photo","adore","positive","science",72
"7dc268e5-b50d-4280-82aa-e08af75a8a0a","2020-10-15 13:38:50","Thursday ","Afternoon","photo","adore","positive","science",72
"3d02ae44-c8f2-4d2d-a64c-9355a4f46430","2020-09-10 11:51:48","Thursday ","Morning","GIF","adore","positive","fitness",72
"43da458b-66fe-4723-996c-57dcfad67edf","2020-10-15 10:49:14","Thursday ","Morning","GIF","adore","positive","food",72
"43da458b-66fe-4723-996c-57dcfad67edf","2020-09-10 09:06:55","Thursday ","Morning","GIF","adore","positive","food",72
"734c0b94-6729-44ef-af97-90a3a51a466c","2021-01-28 18:39:58","Thursday ","Night","video","adore","positive","travel",72
"e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","2020-12-27 14:13:18","Sunday   ","Afternoon","video","adore","positive","science",72
"748ab616-8066-4c61-b6af-d7442545d12a","2021-02-28 07:33:35","Sunday   ","Morning","audio","adore","positive","veganism",72
"2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad","2021-06-14 20:33:10","Monday   ","Night","audio","adore","positive","travel",72
"a58c963f-1bec-4eee-b66f-60062a9dd96e","2021-03-30 00:51:26","Tuesday  ","Morning","video","adore","positive","dogs",72
"a58c963f-1bec-4eee-b66f-60062a9dd96e","2020-08-01 23:40:58","Saturday ","Night","video","adore","positive","dogs",72
"43e53b12-71cb-4aad-9cb7-8c3572053230","2021-02-11 12:15:04","Thursday ","Afternoon","audio","adore","positive","fitness",72
"43e53b12-71cb-4aad-9cb7-8c3572053230","2021-03-19 20:29:49","Friday   ","Night","audio","adore","positive","fitness",72
"43e53b12-71cb-4aad-9cb7-8c3572053230","2020-12-02 05:46:23","Wednesday","Morning","audio","adore","positive","fitness",72
"ba9ce407-672c-4ceb-9c1f-59590fd187d0","2021-06-10 06:36:22","Thursday ","Morning","audio","adore","positive","fitness",72
"c136ae25-d882-4e2c-b515-5727ad2626a5","2020-06-27 05:26:18","Saturday ","Morning","photo","adore","positive","soccer",72
"c136ae25-d882-4e2c-b515-5727ad2626a5","2021-05-24 08:31:32","Monday   ","Morning","photo","adore","positive","soccer",72
"c136ae25-d882-4e2c-b515-5727ad2626a5","2021-01-27 12:35:43","Wednesday","Afternoon","photo","adore","positive","soccer",72
"6be333ca-7797-41a5-9a2d-e198037d30ed","2021-05-23 17:18:20","Sunday   ","Afternoon","audio","adore","positive","food",72
"6be333ca-7797-41a5-9a2d-e198037d30ed","2021-05-22 12:31:35","Saturday ","Afternoon","audio","adore","positive","food",72
"6be333ca-7797-41a5-9a2d-e198037d30ed","2021-03-08 17:25:54","Monday   ","Afternoon","audio","adore","positive","food",72
"413101f7-ea05-4df6-97cf-9891245c5ed7","2020-07-22 15:08:25","Wednesday","Afternoon","photo","adore","positive","science",72
"34123572-64b7-4f3d-b098-a2651d882fb2","2021-02-26 19:31:26","Friday   ","Night","video","adore","positive","dogs",72
"93c0f4f6-8c1e-453e-8df0-3015b1e76376","2021-02-26 08:50:55","Friday   ","Morning","video","adore","positive","technology",72
"93c0f4f6-8c1e-453e-8df0-3015b1e76376","2021-02-13 05:04:10","Saturday ","Morning","video","adore","positive","technology",72
"6e418568-a2b9-4d08-b241-06362c96a7f1","2021-01-29 05:10:26","Friday   ","Morning","video","adore","positive","food",72
"6e418568-a2b9-4d08-b241-06362c96a7f1","2020-06-18 10:37:41","Thursday ","Morning","video","adore","positive","food",72
"f783f128-6f66-4ef3-a190-5afc29d17012","2021-01-27 01:12:11","Wednesday","Morning","GIF","adore","positive","tennis",72
"f783f128-6f66-4ef3-a190-5afc29d17012","2020-11-07 17:14:56","Saturday ","Afternoon","GIF","adore","positive","tennis",72
"0d3d0a35-f806-4536-8733-abf1f92763e2","2020-10-05 20:15:00","Monday   ","Night","GIF","adore","positive","studying",72
"a72552ac-cad2-4707-8bc6-dea84a5ab72b","2020-06-27 06:48:09","Saturday ","Morning","audio","adore","positive","studying",72
"7c2e209e-acea-4246-a32d-636e2f2cc2c1","2020-09-03 09:49:40","Thursday ","Morning","video","adore","positive","dogs",72
"5651450a-d330-46e6-bac9-c7c7e7defaf2","2020-07-22 07:20:36","Wednesday","Morning","photo","adore","positive","animals",72
"bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed","2021-06-09 00:41:32","Wednesday","Morning","video","adore","positive","science",72
"8490c29c-177f-4c21-9d37-d509f9287f30","2020-08-09 09:41:46","Sunday   ","Morning","GIF","adore","positive","tennis",72
"6199f5ca-cc02-410d-a408-e034946de162","2020-12-10 17:16:31","Thursday ","Afternoon","video","adore","positive","animals",72
"de95cdb1-a85a-40de-8467-892e2d1481af","2020-07-28 22:32:38","Tuesday  ","Night","video","adore","positive","education",72
"de95cdb1-a85a-40de-8467-892e2d1481af","2020-11-18 16:28:38","Wednesday","Afternoon","video","adore","positive","education",72
"de95cdb1-a85a-40de-8467-892e2d1481af","2020-08-11 18:55:51","Tuesday  ","Night","video","adore","positive","education",72
"dd2f8912-9b97-40cb-ac5f-215f98d4d733","2021-06-10 12:14:52","Thursday ","Afternoon","GIF","adore","positive","fitness",72
"5bb364a6-8646-4cdb-b1cf-09f4125718d8","2021-06-17 06:23:35","Thursday ","Morning","audio","adore","positive","soccer",72
